# DG1: the direct proposal-level guard benchmark (no model in the loop)
# generator: code/scripts/direct_guard_benchmark.py (l1-direct-guard-1)
# sources:
#   code/suite/v0.2/suite.jsonl              sha256 0a0b471f4d04ba035dd12388c919c75a9b7aee6db52bf153f6295f185530908a
#   code/schema/adjustments.schema.json      sha256 1115fa83d8910ed18a4fa1a421e80aaf4629f4c91fc22f83c81ba32c3fa39321
#   code/l1guard/ (guard.py, config.py, findings.py, lb2.py, verdict.py)
#   analysis/ladder/ladder_anchors.json      (self-check target, ORACLE+G_CERT)
#   analysis/T1_e1_main.csv                  (LLM-mediated comparison)
# canonical proposal per class: benign=gold_ops, V1=literal_ops, V2=literal_ops, V3=gold_ops, V4=trap_ops, V5=gold_ops, V6=forbidden_ops
#   V5 has no representable proposal (gold/literal/trap/forbidden all empty, by construction)
# guard: lb_tier=tier2, tau=0.20, rule=atc, seed=0; three published configs
# run: 5522 guard calls, 4 worker(s), cores 0-3, 159.56 s wall
item_id,primary_class,subclass,twin_id,stratum,instance_id,reading,proposal_field,n_proposal_ops,proposal_empty,config,terminal,stage_reached,refused,refused_stage,blocking_codes,info_codes,infra_error,certified_gap,obj_bh,lb_bh,cert_tier,expected_violation,expected_stage,v1_decodability,quality_visible_candidate,badness
V2-0048,V2,reorder_cycle,BEN-0208,c10_replay_400,c10_replay_400_0019,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0048,V2,reorder_cycle,BEN-0208,c10_replay_400,c10_replay_400_0019,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0048,V2,reorder_cycle,BEN-0208,c10_replay_400,c10_replay_400_0019,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0048,V2,reorder_cycle,BEN-0208,c10_replay_400,c10_replay_400_0019,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0049,V2,reorder_cycle,BEN-0209,c10_storm2_w80,c10_storm2_w80_u100_0000,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0049,V2,reorder_cycle,BEN-0209,c10_storm2_w80,c10_storm2_w80_u100_0000,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0049,V2,reorder_cycle,BEN-0209,c10_storm2_w80,c10_storm2_w80_u100_0000,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0049,V2,reorder_cycle,BEN-0209,c10_storm2_w80,c10_storm2_w80_u100_0000,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0050,V2,reorder_cycle,BEN-0210,c10_storm2_w80,c10_storm2_w80_u100_0005,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0050,V2,reorder_cycle,BEN-0210,c10_storm2_w80,c10_storm2_w80_u100_0005,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0050,V2,reorder_cycle,BEN-0210,c10_storm2_w80,c10_storm2_w80_u100_0005,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0050,V2,reorder_cycle,BEN-0210,c10_storm2_w80,c10_storm2_w80_u100_0005,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0051,V2,reorder_cycle,BEN-0211,c10_storm2_w80,c10_storm2_w80_u100_0010,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0051,V2,reorder_cycle,BEN-0211,c10_storm2_w80,c10_storm2_w80_u100_0010,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0051,V2,reorder_cycle,BEN-0211,c10_storm2_w80,c10_storm2_w80_u100_0010,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0051,V2,reorder_cycle,BEN-0211,c10_storm2_w80,c10_storm2_w80_u100_0010,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0052,V2,reorder_cycle,BEN-0212,c10_storm2_w80,c10_storm2_w80_u100_0003,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0052,V2,reorder_cycle,BEN-0212,c10_storm2_w80,c10_storm2_w80_u100_0003,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0052,V2,reorder_cycle,BEN-0212,c10_storm2_w80,c10_storm2_w80_u100_0003,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0052,V2,reorder_cycle,BEN-0212,c10_storm2_w80,c10_storm2_w80_u100_0003,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0053,V2,reorder_cycle,BEN-0213,c10_storm2_w80,c10_storm2_w80_u100_0008,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0053,V2,reorder_cycle,BEN-0213,c10_storm2_w80,c10_storm2_w80_u100_0008,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0053,V2,reorder_cycle,BEN-0213,c10_storm2_w80,c10_storm2_w80_u100_0008,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0053,V2,reorder_cycle,BEN-0213,c10_storm2_w80,c10_storm2_w80_u100_0008,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0054,V2,reorder_cycle,BEN-0214,c10_storm2_w80,c10_storm2_w80_u100_0001,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0054,V2,reorder_cycle,BEN-0214,c10_storm2_w80,c10_storm2_w80_u100_0001,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0054,V2,reorder_cycle,BEN-0214,c10_storm2_w80,c10_storm2_w80_u100_0001,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0054,V2,reorder_cycle,BEN-0214,c10_storm2_w80,c10_storm2_w80_u100_0001,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0055,V2,reorder_cycle,BEN-0215,c10_storm2_w80,c10_storm2_w80_u100_0006,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0055,V2,reorder_cycle,BEN-0215,c10_storm2_w80,c10_storm2_w80_u100_0006,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0055,V2,reorder_cycle,BEN-0215,c10_storm2_w80,c10_storm2_w80_u100_0006,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0055,V2,reorder_cycle,BEN-0215,c10_storm2_w80,c10_storm2_w80_u100_0006,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0056,V2,reorder_cycle,BEN-0216,c10_storm2_w80,c10_storm2_w80_u100_0011,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0056,V2,reorder_cycle,BEN-0216,c10_storm2_w80,c10_storm2_w80_u100_0011,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0056,V2,reorder_cycle,BEN-0216,c10_storm2_w80,c10_storm2_w80_u100_0011,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0056,V2,reorder_cycle,BEN-0216,c10_storm2_w80,c10_storm2_w80_u100_0011,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0057,V2,reorder_cycle,BEN-0217,c10_storm2_w80,c10_storm2_w80_u100_0004,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0057,V2,reorder_cycle,BEN-0217,c10_storm2_w80,c10_storm2_w80_u100_0004,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0057,V2,reorder_cycle,BEN-0217,c10_storm2_w80,c10_storm2_w80_u100_0004,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0057,V2,reorder_cycle,BEN-0217,c10_storm2_w80,c10_storm2_w80_u100_0004,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0058,V2,reorder_cycle,BEN-0218,c10_storm2_w80,c10_storm2_w80_u100_0009,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0058,V2,reorder_cycle,BEN-0218,c10_storm2_w80,c10_storm2_w80_u100_0009,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0058,V2,reorder_cycle,BEN-0218,c10_storm2_w80,c10_storm2_w80_u100_0009,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0058,V2,reorder_cycle,BEN-0218,c10_storm2_w80,c10_storm2_w80_u100_0009,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0059,V2,reorder_cycle,BEN-0219,c10_storm2_w80,c10_storm2_w80_u100_0002,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0059,V2,reorder_cycle,BEN-0219,c10_storm2_w80,c10_storm2_w80_u100_0002,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0059,V2,reorder_cycle,BEN-0219,c10_storm2_w80,c10_storm2_w80_u100_0002,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0059,V2,reorder_cycle,BEN-0219,c10_storm2_w80,c10_storm2_w80_u100_0002,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0060,V2,reorder_cycle,BEN-0220,c10_storm2_w80,c10_storm2_w80_u100_0007,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0060,V2,reorder_cycle,BEN-0220,c10_storm2_w80,c10_storm2_w80_u100_0007,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0060,V2,reorder_cycle,BEN-0220,c10_storm2_w80,c10_storm2_w80_u100_0007,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0060,V2,reorder_cycle,BEN-0220,c10_storm2_w80,c10_storm2_w80_u100_0007,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,precedence_cycle,,False,,,,,CyclicPrecedence,G_feas,,,
V2-0061,V2,freeze_shift_contradiction,BEN-0221,c09_storm2_w80,c09_storm2_w80_u100_0000,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0061,V2,freeze_shift_contradiction,BEN-0221,c09_storm2_w80,c09_storm2_w80_u100_0000,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0061,V2,freeze_shift_contradiction,BEN-0221,c09_storm2_w80,c09_storm2_w80_u100_0000,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0061,V2,freeze_shift_contradiction,BEN-0221,c09_storm2_w80,c09_storm2_w80_u100_0000,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0062,V2,freeze_shift_contradiction,BEN-0222,c09_storm2_w80,c09_storm2_w80_u100_0005,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0062,V2,freeze_shift_contradiction,BEN-0222,c09_storm2_w80,c09_storm2_w80_u100_0005,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0062,V2,freeze_shift_contradiction,BEN-0222,c09_storm2_w80,c09_storm2_w80_u100_0005,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0062,V2,freeze_shift_contradiction,BEN-0222,c09_storm2_w80,c09_storm2_w80_u100_0005,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0063,V2,freeze_shift_contradiction,BEN-0223,c09_storm2_w80,c09_storm2_w80_u100_0010,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0063,V2,freeze_shift_contradiction,BEN-0223,c09_storm2_w80,c09_storm2_w80_u100_0010,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0063,V2,freeze_shift_contradiction,BEN-0223,c09_storm2_w80,c09_storm2_w80_u100_0010,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0063,V2,freeze_shift_contradiction,BEN-0223,c09_storm2_w80,c09_storm2_w80_u100_0010,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0064,V2,freeze_shift_contradiction,BEN-0224,c09_storm2_w80,c09_storm2_w80_u100_0015,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0064,V2,freeze_shift_contradiction,BEN-0224,c09_storm2_w80,c09_storm2_w80_u100_0015,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0064,V2,freeze_shift_contradiction,BEN-0224,c09_storm2_w80,c09_storm2_w80_u100_0015,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0064,V2,freeze_shift_contradiction,BEN-0224,c09_storm2_w80,c09_storm2_w80_u100_0015,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0065,V2,freeze_shift_contradiction,BEN-0225,c09_storm2_w80,c09_storm2_w80_u100_0020,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0065,V2,freeze_shift_contradiction,BEN-0225,c09_storm2_w80,c09_storm2_w80_u100_0020,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0065,V2,freeze_shift_contradiction,BEN-0225,c09_storm2_w80,c09_storm2_w80_u100_0020,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0065,V2,freeze_shift_contradiction,BEN-0225,c09_storm2_w80,c09_storm2_w80_u100_0020,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0066,V2,freeze_shift_contradiction,BEN-0226,c09_storm2_w80,c09_storm2_w80_u100_0001,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0066,V2,freeze_shift_contradiction,BEN-0226,c09_storm2_w80,c09_storm2_w80_u100_0001,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0066,V2,freeze_shift_contradiction,BEN-0226,c09_storm2_w80,c09_storm2_w80_u100_0001,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0066,V2,freeze_shift_contradiction,BEN-0226,c09_storm2_w80,c09_storm2_w80_u100_0001,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0067,V2,freeze_shift_contradiction,BEN-0227,c09_storm2_w80,c09_storm2_w80_u100_0006,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0067,V2,freeze_shift_contradiction,BEN-0227,c09_storm2_w80,c09_storm2_w80_u100_0006,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0067,V2,freeze_shift_contradiction,BEN-0227,c09_storm2_w80,c09_storm2_w80_u100_0006,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0067,V2,freeze_shift_contradiction,BEN-0227,c09_storm2_w80,c09_storm2_w80_u100_0006,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0068,V2,freeze_shift_contradiction,BEN-0228,c09_storm2_w80,c09_storm2_w80_u100_0011,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0068,V2,freeze_shift_contradiction,BEN-0228,c09_storm2_w80,c09_storm2_w80_u100_0011,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0068,V2,freeze_shift_contradiction,BEN-0228,c09_storm2_w80,c09_storm2_w80_u100_0011,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0068,V2,freeze_shift_contradiction,BEN-0228,c09_storm2_w80,c09_storm2_w80_u100_0011,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0069,V2,freeze_shift_contradiction,BEN-0229,c09_storm2_w80,c09_storm2_w80_u100_0016,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0069,V2,freeze_shift_contradiction,BEN-0229,c09_storm2_w80,c09_storm2_w80_u100_0016,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0069,V2,freeze_shift_contradiction,BEN-0229,c09_storm2_w80,c09_storm2_w80_u100_0016,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0069,V2,freeze_shift_contradiction,BEN-0229,c09_storm2_w80,c09_storm2_w80_u100_0016,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0070,V2,freeze_shift_contradiction,BEN-0230,c09_storm2_w80,c09_storm2_w80_u100_0021,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0070,V2,freeze_shift_contradiction,BEN-0230,c09_storm2_w80,c09_storm2_w80_u100_0021,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0070,V2,freeze_shift_contradiction,BEN-0230,c09_storm2_w80,c09_storm2_w80_u100_0021,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0070,V2,freeze_shift_contradiction,BEN-0230,c09_storm2_w80,c09_storm2_w80_u100_0021,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0071,V2,freeze_shift_contradiction,BEN-0231,c09_storm2_w80,c09_storm2_w80_u100_0002,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0071,V2,freeze_shift_contradiction,BEN-0231,c09_storm2_w80,c09_storm2_w80_u100_0002,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0071,V2,freeze_shift_contradiction,BEN-0231,c09_storm2_w80,c09_storm2_w80_u100_0002,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0071,V2,freeze_shift_contradiction,BEN-0231,c09_storm2_w80,c09_storm2_w80_u100_0002,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0072,V2,freeze_shift_contradiction,BEN-0232,c09_storm2_w80,c09_storm2_w80_u100_0007,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0072,V2,freeze_shift_contradiction,BEN-0232,c09_storm2_w80,c09_storm2_w80_u100_0007,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0072,V2,freeze_shift_contradiction,BEN-0232,c09_storm2_w80,c09_storm2_w80_u100_0007,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0072,V2,freeze_shift_contradiction,BEN-0232,c09_storm2_w80,c09_storm2_w80_u100_0007,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0073,V2,freeze_shift_contradiction,BEN-0233,c09_storm2_w80,c09_storm2_w80_u100_0012,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0073,V2,freeze_shift_contradiction,BEN-0233,c09_storm2_w80,c09_storm2_w80_u100_0012,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0073,V2,freeze_shift_contradiction,BEN-0233,c09_storm2_w80,c09_storm2_w80_u100_0012,canonical,literal_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0073,V2,freeze_shift_contradiction,BEN-0233,c09_storm2_w80,c09_storm2_w80_u100_0012,gold,gold_ops,2,False,G_CERT,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0074,V2,freeze_shift_contradiction,BEN-0234,c09_storm2_w80,c09_storm2_w80_u100_0017,canonical,literal_ops,2,False,UNGUARDED,execution_failed,feas,False,,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
V2-0074,V2,freeze_shift_contradiction,BEN-0234,c09_storm2_w80,c09_storm2_w80_u100_0017,canonical,literal_ops,2,False,G_FEAS,blocked_feas,feas,True,feas,frozen_order_edit|frozen_window_conflict,,False,,,,,FrozenWindowConflict,G_feas,,,
